"date","game_type","away_team","away_score","home_team","home_score","overtime","neutral_site","score_diff","outcome"
2024-02-12,"Non-Conference","Boston College",5,"Harvard",0,FALSE,TRUE,-5,0
2024-02-12,"Non-Conference","Boston University",3,"Northeastern",4,TRUE,TRUE,1,1
2024-02-15,"CCHA","Ferris State",2,"Bemidji State",3,TRUE,FALSE,1,1
2024-02-16,"Atlantic Hockey","Mercyhurst",1,"American Int'l",4,FALSE,FALSE,3,1
2024-02-16,"Atlantic Hockey","Sacred Heart",1,"Holy Cross",5,FALSE,FALSE,4,1
2024-02-16,"Atlantic Hockey","Army",3,"Niagara",6,FALSE,FALSE,3,1
2024-02-16,"Atlantic Hockey","Canisius",5,"Robert Morris",3,FALSE,FALSE,-2,0
2024-02-16,"Atlantic Hockey","Air Force",3,"RIT",7,FALSE,FALSE,4,1
2024-02-16,"Big Ten","Wisconsin",2,"Ohio State",3,TRUE,FALSE,1,1
2024-02-16,"Big Ten","Michigan",5,"Penn State",3,FALSE,FALSE,-2,0
2024-02-16,"Big Ten","Minnesota",1,"Notre Dame",6,FALSE,FALSE,5,1
2024-02-16,"ECAC","Yale",2,"Colgate",5,FALSE,FALSE,3,1
2024-02-16,"ECAC","Brown",0,"Cornell",3,FALSE,FALSE,3,1
2024-02-16,"ECAC","Clarkson",0,"Dartmouth",3,FALSE,FALSE,3,1
2024-02-16,"ECAC","St. Lawrence",1,"Harvard",2,FALSE,FALSE,1,1
2024-02-16,"ECAC","Rensselaer",4,"Princeton",3,FALSE,FALSE,-1,0
2024-02-16,"ECAC","Union",2,"Quinnipiac",6,FALSE,FALSE,4,1
2024-02-16,"Hockey East","Boston College",5,"Massachusetts",1,FALSE,FALSE,-4,0
2024-02-16,"Hockey East","Maine",2,"New Hampshire",6,FALSE,FALSE,4,1
2024-02-16,"Hockey East","Boston University",2,"Providence",2,TRUE,FALSE,0,0.5
2024-02-16,"Hockey East","Merrimack",5,"Vermont",2,FALSE,FALSE,-3,0
2024-02-16,"Hockey East","Northeastern",2,"Mass.-Lowell",4,FALSE,FALSE,2,1
2024-02-16,"NCHC","North Dakota",1,"Colorado College",7,FALSE,FALSE,6,1
2024-02-16,"NCHC","Denver",5,"Minnesota-Duluth",4,TRUE,FALSE,-1,0
2024-02-16,"CCHA","Bowling Green",3,"St. Thomas",3,TRUE,FALSE,0,0.5
2024-02-16,"CCHA","Ferris State",1,"Bemidji State",4,FALSE,FALSE,3,1
2024-02-16,"Non-Conference","Augustana",0,"Lake Superior",3,FALSE,FALSE,3,1
2024-02-16,"Non-Conference","Long Island",4,"Alaska",0,FALSE,FALSE,-4,0
2024-02-16,"Non-Conference","Alaska-Anchorage",5,"Lindenwood",3,FALSE,FALSE,-2,0
2024-02-17,"Big Ten","Wisconsin",1,"Ohio State",3,FALSE,FALSE,2,1
2024-02-17,"Big Ten","Minnesota",3,"Notre Dame",2,TRUE,FALSE,-1,0
2024-02-17,"Big Ten","Michigan",2,"Penn State",4,FALSE,FALSE,2,1
2024-02-17,"Atlantic Hockey","Army",3,"Niagara",0,FALSE,FALSE,-3,0
2024-02-17,"Atlantic Hockey","Canisius",5,"Robert Morris",4,TRUE,FALSE,-1,0
2024-02-17,"Atlantic Hockey","Air Force",3,"RIT",2,FALSE,FALSE,-1,0
2024-02-17,"Atlantic Hockey","Holy Cross",2,"Sacred Heart",1,FALSE,FALSE,-1,0
2024-02-17,"Atlantic Hockey","Mercyhurst",2,"American Int'l",2,TRUE,FALSE,0,0.5
2024-02-17,"Hockey East","Providence",2,"Boston University",5,FALSE,FALSE,3,1
2024-02-17,"Hockey East","Maine",2,"New Hampshire",5,FALSE,FALSE,3,1
2024-02-17,"Hockey East","Mass.-Lowell",0,"Northeastern",4,FALSE,FALSE,4,1
2024-02-17,"Hockey East","Merrimack",1,"Vermont",4,FALSE,FALSE,3,1
2024-02-17,"NCHC","North Dakota",2,"Colorado College",6,FALSE,FALSE,4,1
2024-02-17,"NCHC","Denver",5,"Minnesota-Duluth",2,FALSE,FALSE,-3,0
2024-02-17,"Non-Conference","Alaska-Anchorage",3,"Lindenwood",0,FALSE,FALSE,-3,0
2024-02-17,"Non-Conference","Augustana",3,"Lake Superior",0,FALSE,FALSE,-3,0
2024-02-17,"Non-Conference","Long Island",0,"Alaska",4,FALSE,FALSE,4,1
2024-02-17,"CCHA","Bowling Green",3,"St. Thomas",1,FALSE,FALSE,-2,0
2024-02-17,"ECAC","Brown",2,"Colgate",4,FALSE,FALSE,2,1
2024-02-17,"ECAC","Yale",1,"Cornell",1,TRUE,FALSE,0,0.5
2024-02-17,"ECAC","St. Lawrence",4,"Dartmouth",4,TRUE,FALSE,0,0.5
2024-02-17,"ECAC","Clarkson",3,"Harvard",2,TRUE,FALSE,-1,0
2024-02-17,"ECAC","Union",2,"Princeton",2,TRUE,FALSE,0,0.5
2024-02-17,"ECAC","Rensselaer",2,"Quinnipiac",7,FALSE,FALSE,5,1
2024-02-18,"Hockey East","Massachusetts",4,"Boston College",6,FALSE,FALSE,2,1
2024-02-20,"Atlantic Hockey","Niagara",4,"Mercyhurst",1,FALSE,FALSE,-3,0
2024-02-22,"Atlantic Hockey","Bentley",5,"Holy Cross",1,FALSE,FALSE,-4,0
2024-02-22,"Atlantic Hockey","Mercyhurst",6,"Niagara",1,FALSE,FALSE,-5,0
2024-02-23,"Non-Conference","Stonehill",2,"Long Island",7,FALSE,FALSE,5,1
2024-02-23,"Non-Conference","Arizona State",1,"Alaska",3,FALSE,FALSE,2,1
2024-02-23,"Non-Conference","Alaska-Anchorage",6,"Augustana",5,TRUE,FALSE,-1,0
2024-02-23,"Atlantic Hockey","American Int'l",2,"Army",2,TRUE,FALSE,0,0.5
2024-02-23,"Atlantic Hockey","Robert Morris",2,"Air Force",5,FALSE,FALSE,3,1
2024-02-23,"Atlantic Hockey","Canisius",2,"RIT",9,FALSE,FALSE,7,1
2024-02-23,"ECAC","Quinnipiac",5,"Brown",2,FALSE,FALSE,-3,0
2024-02-23,"ECAC","Cornell",3,"Clarkson",4,TRUE,FALSE,1,1
2024-02-23,"ECAC","Dartmouth",5,"Rensselaer",1,FALSE,FALSE,-4,0
2024-02-23,"ECAC","Colgate",3,"St. Lawrence",4,TRUE,FALSE,1,1
2024-02-23,"ECAC","Harvard",2,"Union",6,FALSE,FALSE,4,1
2024-02-23,"ECAC","Princeton",4,"Yale",1,FALSE,FALSE,-3,0
2024-02-23,"Hockey East","Boston University",6,"Connecticut",1,FALSE,FALSE,-5,0
2024-02-23,"Hockey East","Northeastern",1,"Maine",5,FALSE,FALSE,4,1
2024-02-23,"Hockey East","New Hampshire",2,"Massachusetts",3,FALSE,FALSE,1,1
2024-02-23,"Hockey East","Vermont",1,"Boston College",7,FALSE,FALSE,6,1
2024-02-23,"NCHC","Miami",3,"Denver",3,TRUE,FALSE,0,0.5
2024-02-23,"NCHC","Minnesota-Duluth",0,"North Dakota",6,FALSE,FALSE,6,1
2024-02-23,"NCHC","Colorado College",0,"Omaha",3,FALSE,FALSE,3,1
2024-02-23,"NCHC","Western Michigan",4,"St. Cloud State",3,TRUE,FALSE,-1,0
2024-02-23,"Big Ten","Ohio State",6,"Michigan State",2,FALSE,FALSE,-4,0
2024-02-23,"Big Ten","Wisconsin",6,"Penn State",0,FALSE,FALSE,-6,0
2024-02-23,"Big Ten","Notre Dame",0,"Michigan",4,FALSE,FALSE,4,1
2024-02-23,"CCHA","Northern Michigan",3,"Ferris State",2,FALSE,FALSE,-1,0
2024-02-23,"CCHA","Lake Superior",4,"Minnesota State",3,FALSE,FALSE,-1,0
2024-02-23,"CCHA","Bemidji State",6,"St. Thomas",5,TRUE,FALSE,-1,0
2024-02-23,"CCHA","Michigan Tech",7,"Bowling Green",0,FALSE,FALSE,-7,0
2024-02-24,"Non-Conference","Stonehill",2,"Long Island",4,FALSE,FALSE,2,1
2024-02-24,"Non-Conference","Alaska-Anchorage",0,"Augustana",3,FALSE,FALSE,3,1
2024-02-24,"Non-Conference","Arizona State",4,"Alaska",3,TRUE,FALSE,-1,0
2024-02-24,"Atlantic Hockey","American Int'l",5,"Army",1,FALSE,FALSE,-4,0
2024-02-24,"Atlantic Hockey","Robert Morris",1,"Air Force",2,FALSE,FALSE,1,1
2024-02-24,"Atlantic Hockey","Niagara",4,"Mercyhurst",3,FALSE,FALSE,-1,0
2024-02-24,"Atlantic Hockey","Sacred Heart",2,"Bentley",2,TRUE,FALSE,0,0.5
2024-02-24,"Atlantic Hockey","RIT",3,"Canisius",2,FALSE,FALSE,-1,0
2024-02-24,"ECAC","Dartmouth",5,"Union",4,FALSE,FALSE,-1,0
2024-02-24,"ECAC","Princeton",5,"Brown",1,FALSE,FALSE,-4,0
2024-02-24,"ECAC","Colgate",4,"Clarkson",3,TRUE,FALSE,-1,0
2024-02-24,"ECAC","Harvard",2,"Rensselaer",2,TRUE,FALSE,0,0.5
2024-02-24,"ECAC","Cornell",2,"St. Lawrence",2,TRUE,FALSE,0,0.5
2024-02-24,"CCHA","Northern Michigan",1,"Ferris State",1,TRUE,FALSE,0,0.5
2024-02-24,"CCHA","Lake Superior",3,"Minnesota State",4,FALSE,FALSE,1,1
2024-02-24,"CCHA","Bemidji State",3,"St. Thomas",1,FALSE,FALSE,-2,0
2024-02-24,"CCHA","Michigan Tech",3,"Bowling Green",1,FALSE,FALSE,-2,0
2024-02-24,"NCHC","Miami",1,"Denver",8,FALSE,FALSE,7,1
2024-02-24,"NCHC","Minnesota-Duluth",2,"North Dakota",4,FALSE,FALSE,2,1
2024-02-24,"NCHC","Western Michigan",0,"St. Cloud State",3,FALSE,FALSE,3,1
2024-02-24,"NCHC","Colorado College",1,"Omaha",1,TRUE,FALSE,0,0.5
2024-02-24,"Big Ten","Ohio State",2,"Michigan State",5,FALSE,FALSE,3,1
2024-02-24,"Big Ten","Wisconsin",3,"Penn State",2,TRUE,FALSE,-1,0
2024-02-24,"Big Ten","Notre Dame",1,"Michigan",2,FALSE,FALSE,1,1
2024-02-24,"Hockey East","Providence",2,"Mass.-Lowell",1,FALSE,FALSE,-1,0
2024-02-24,"Hockey East","Connecticut",0,"Boston University",6,FALSE,FALSE,6,1
2024-02-24,"Hockey East","Northeastern",4,"Maine",0,FALSE,FALSE,-4,0
2024-02-24,"Hockey East","Massachusetts",2,"New Hampshire",3,TRUE,FALSE,1,1
2024-02-24,"Hockey East","Vermont",2,"Boston College",4,FALSE,FALSE,2,1
2024-02-29,"Hockey East","Merrimack",2,"Providence",4,FALSE,FALSE,2,1
2024-03-01,"Big Ten","Penn State",5,"Ohio State",2,FALSE,FALSE,-3,0
2024-03-01,"Big Ten","Michigan",2,"Minnesota",6,FALSE,FALSE,4,1
2024-03-01,"Big Ten","Michigan State",5,"Wisconsin",2,FALSE,FALSE,-3,0
2024-03-01,"ECAC","Rensselaer",2,"Colgate",6,FALSE,FALSE,4,1
2024-03-01,"ECAC","Brown",3,"Dartmouth",5,FALSE,FALSE,2,1
2024-03-01,"ECAC","Yale",1,"Harvard",2,TRUE,FALSE,1,1
2024-03-01,"ECAC","St. Lawrence",4,"Princeton",4,TRUE,FALSE,0,0.5
2024-03-01,"ECAC","Clarkson",3,"Quinnipiac",2,TRUE,FALSE,-1,0
2024-03-01,"ECAC","Union",3,"Cornell",2,FALSE,FALSE,-1,0
2024-03-01,"Hockey East","Providence",1,"Merrimack",2,FALSE,FALSE,1,1
2024-03-01,"Hockey East","Boston College",5,"New Hampshire",3,FALSE,FALSE,-2,0
2024-03-01,"Hockey East","Connecticut",4,"Northeastern",3,FALSE,FALSE,-1,0
2024-03-01,"Hockey East","Maine",1,"Vermont",2,FALSE,FALSE,1,1
2024-03-01,"Hockey East","Massachusetts",2,"Mass.-Lowell",1,TRUE,FALSE,-1,0
2024-03-01,"NCHC","Minnesota-Duluth",2,"Colorado College",2,TRUE,FALSE,0,0.5
2024-03-01,"NCHC","Western Michigan",3,"North Dakota",5,FALSE,FALSE,2,1
2024-03-01,"NCHC","Omaha",4,"Miami",3,FALSE,FALSE,-1,0
2024-03-01,"NCHC","Denver",6,"St. Cloud State",2,FALSE,FALSE,-4,0
2024-03-01,"Non-Conference","Long Island",2,"Arizona State",4,FALSE,FALSE,2,1
2024-03-01,"Non-Conference","Stonehill",3,"Alaska-Anchorage",9,FALSE,FALSE,6,1
2024-03-01,"Non-Conference","Alaska",2,"Augustana",2,TRUE,FALSE,0,0.5
2024-03-01,"CCHA","Ferris State",1,"Lake Superior",4,FALSE,FALSE,3,1
2024-03-01,"CCHA","St. Thomas",2,"Michigan Tech",0,FALSE,FALSE,-2,0
2024-03-01,"CCHA","Bowling Green",1,"Northern Michigan",4,FALSE,FALSE,3,1
2024-03-01,"CCHA","Minnesota State",0,"Bemidji State",6,FALSE,FALSE,6,1
2024-03-02,"Non-Conference","Stonehill",2,"Alaska-Anchorage",12,FALSE,FALSE,10,1
2024-03-02,"Non-Conference","Long Island",3,"Arizona State",4,FALSE,FALSE,1,1
2024-03-02,"Non-Conference","Alaska",2,"Augustana",0,FALSE,FALSE,-2,0
2024-03-02,"Hockey East","Northeastern",4,"Connecticut",2,FALSE,FALSE,-2,0
2024-03-02,"Hockey East","Mass.-Lowell",3,"Massachusetts",4,TRUE,FALSE,1,1
2024-03-02,"Hockey East","Maine",3,"Vermont",2,FALSE,FALSE,-1,0
2024-03-02,"Big Ten","Penn State",2,"Ohio State",1,FALSE,FALSE,-1,0
2024-03-02,"Big Ten","Michigan",6,"Minnesota",5,TRUE,FALSE,-1,0
2024-03-02,"Big Ten","Michigan State",1,"Wisconsin",4,FALSE,FALSE,3,1
2024-03-02,"NCHC","Minnesota-Duluth",1,"Colorado College",4,FALSE,FALSE,3,1
2024-03-02,"NCHC","Western Michigan",0,"North Dakota",3,FALSE,FALSE,3,1
2024-03-02,"NCHC","Denver",7,"St. Cloud State",2,FALSE,FALSE,-5,0
2024-03-02,"NCHC","Omaha",2,"Miami",1,FALSE,FALSE,-1,0
2024-03-02,"CCHA","St. Thomas",0,"Michigan Tech",6,FALSE,FALSE,6,1
2024-03-02,"CCHA","Bowling Green",0,"Northern Michigan",1,FALSE,FALSE,1,1
2024-03-02,"CCHA","Minnesota State",0,"Bemidji State",2,FALSE,FALSE,2,1
2024-03-02,"ECAC","Union",3,"Colgate",4,FALSE,FALSE,1,1
2024-03-02,"ECAC","Rensselaer",1,"Cornell",3,FALSE,FALSE,2,1
2024-03-02,"ECAC","Yale",1,"Dartmouth",4,FALSE,FALSE,3,1
2024-03-02,"ECAC","Brown",1,"Harvard",1,TRUE,FALSE,0,0.5
2024-03-02,"ECAC","Clarkson",6,"Princeton",2,FALSE,FALSE,-4,0
2024-03-02,"ECAC","St. Lawrence",1,"Quinnipiac",8,FALSE,FALSE,7,1
2024-03-02,"ECAC","Mercyhurst",2,"Canisius",5,FALSE,FALSE,3,1
2024-03-02,"ECAC","Army",1,"Niagara",4,FALSE,FALSE,3,1
2024-03-02,"ECAC","Robert Morris",4,"Bentley",3,TRUE,FALSE,-1,0
2024-03-03,"Hockey East","New Hampshire",0,"Boston College",1,FALSE,FALSE,1,1
2024-03-06,"Non-Conference","Stonehill",1,"Alaska",9,FALSE,FALSE,8,1
2024-03-07,"Hockey East","Vermont",1,"Connecticut",5,FALSE,FALSE,4,1
2024-03-07,"Hockey East","Boston University",4,"Providence",2,FALSE,FALSE,-2,0
2024-03-07,"Non-Conference","Stonehill",1,"Alaska",4,FALSE,FALSE,3,1
2024-03-08,"Big Ten Tournament","Penn State",1,"Minnesota",5,FALSE,FALSE,4,1
2024-03-08,"Big Ten Tournament","Notre Dame",4,"Michigan",5,FALSE,FALSE,1,1
2024-03-08,"Big Ten Tournament","Ohio State",3,"Wisconsin",1,FALSE,FALSE,-2,0
2024-03-08,"Hockey East","New Hampshire",4,"Mass.-Lowell",0,FALSE,FALSE,-4,0
2024-03-08,"Hockey East","Massachusetts",1,"Maine",2,FALSE,FALSE,1,1
2024-03-08,"NCHC","Denver",3,"Colorado College",4,FALSE,FALSE,1,1
2024-03-08,"NCHC","St. Cloud State",5,"Minnesota-Duluth",6,TRUE,FALSE,1,1
2024-03-08,"NCHC","Miami",2,"Western Michigan",3,FALSE,FALSE,1,1
2024-03-08,"NCHC","North Dakota",2,"Omaha",3,FALSE,FALSE,1,1
2024-03-08,"ECAC Tournament","Princeton",0,"Harvard",1,FALSE,FALSE,1,1
2024-03-08,"ECAC Tournament","Yale",2,"St. Lawrence",4,FALSE,FALSE,2,1
2024-03-08,"CCHA Tournament","Ferris State",4,"Bemidji State",5,TRUE,FALSE,1,1
2024-03-08,"CCHA Tournament","Bowling Green",0,"Michigan Tech",5,FALSE,FALSE,5,1
2024-03-08,"CCHA Tournament","Northern Michigan",1,"Minnesota State",2,FALSE,FALSE,1,1
2024-03-08,"CCHA Tournament","Lake Superior",4,"St. Thomas",1,FALSE,FALSE,-3,0
2024-03-08,"CCHA Tournament","American Int'l",3,"Air Force",1,FALSE,FALSE,-2,0
2024-03-08,"CCHA Tournament","Canisius",3,"Holy Cross",4,FALSE,FALSE,1,1
2024-03-08,"CCHA Tournament","Robert Morris",0,"RIT",7,FALSE,FALSE,7,1
2024-03-08,"CCHA Tournament","Niagara",6,"Sacred Heart",3,FALSE,FALSE,-3,0
2024-03-08,"Non-Conference","Arizona State",3,"Alaska-Anchorage",4,FALSE,FALSE,1,1
2024-03-09,"Big Ten Tournament","Penn State",2,"Minnesota",3,FALSE,FALSE,1,1
2024-03-09,"Big Ten Tournament","Ohio State",2,"Wisconsin",4,FALSE,FALSE,2,1
2024-03-09,"Big Ten Tournament","Notre Dame",3,"Michigan",4,FALSE,FALSE,1,1
2024-03-09,"Hockey East","Vermont",1,"Boston University",6,FALSE,FALSE,5,1
2024-03-09,"Hockey East","Northeastern",3,"Providence",3,TRUE,FALSE,0,0.5
2024-03-09,"Hockey East","Massachusetts",3,"Maine",4,FALSE,FALSE,1,1
2024-03-09,"Hockey East","Boston College",6,"Merrimack",4,FALSE,FALSE,-2,0
2024-03-09,"Hockey East","Mass.-Lowell",0,"New Hampshire",4,FALSE,FALSE,4,1
2024-03-09,"ECAC Tournament","Brown",0,"Union",6,FALSE,FALSE,6,1
2024-03-09,"ECAC Tournament","Rensselaer",3,"Clarkson",2,FALSE,FALSE,-1,0
2024-03-09,"Non-Conference","Arizona State",5,"Alaska-Anchorage",2,FALSE,FALSE,-3,0
2024-03-09,"NCHC","St. Cloud State",2,"Minnesota-Duluth",4,FALSE,FALSE,2,1
2024-03-09,"NCHC","Miami",1,"Western Michigan",6,FALSE,FALSE,5,1
2024-03-09,"NCHC","North Dakota",1,"Omaha",4,FALSE,FALSE,3,1
2024-03-09,"NCHC","Colorado College",3,"Denver",4,FALSE,FALSE,1,1
2024-03-09,"CCHA Tournament","Bowling Green",5,"Michigan Tech",6,FALSE,FALSE,1,1
2024-03-09,"CCHA Tournament","Northern Michigan",1,"Minnesota State",6,FALSE,FALSE,5,1
2024-03-09,"CCHA Tournament","Lake Superior",2,"St. Thomas",4,FALSE,FALSE,2,1
2024-03-09,"CCHA Tournament","Ferris State",0,"Bemidji State",4,FALSE,FALSE,4,1
2024-03-10,"Big Ten Tournament","Ohio State",3,"Wisconsin",1,FALSE,FALSE,-2,0
2024-03-10,"CCHA Tournament","Lake Superior",3,"St. Thomas",2,FALSE,FALSE,-1,0
2024-03-13,"CCHA Tournament","Vermont",1,"Connecticut",4,FALSE,FALSE,3,1
2024-03-13,"CCHA Tournament","Mass.-Lowell",0,"New Hampshire",1,FALSE,FALSE,1,1
2024-03-13,"CCHA Tournament","Merrimack",0,"Northeastern",4,FALSE,FALSE,4,1
2024-03-15,"ECAC Tournament","St. Lawrence",3,"Colgate",2,TRUE,FALSE,-1,0
2024-03-15,"ECAC Tournament","Harvard",3,"Cornell",4,FALSE,FALSE,1,1
2024-03-15,"ECAC Tournament","Union",1,"Dartmouth",3,FALSE,FALSE,2,1
2024-03-15,"ECAC Tournament","Rensselaer",1,"Quinnipiac",5,FALSE,FALSE,4,1
2024-03-15,"ECAC Tournament","American Int'l",2,"Holy Cross",5,FALSE,FALSE,3,1
2024-03-15,"ECAC Tournament","Niagara",1,"RIT",4,FALSE,FALSE,3,1
2024-03-15,"NCHC Tournament","Omaha",3,"Colorado College",4,TRUE,FALSE,1,1
2024-03-15,"NCHC Tournament","Minnesota-Duluth",0,"Denver",4,FALSE,FALSE,4,1
2024-03-15,"NCHC Tournament","Miami",1,"North Dakota",5,FALSE,FALSE,4,1
2024-03-15,"NCHC Tournament","Western Michigan",2,"St. Cloud State",5,FALSE,FALSE,3,1
2024-03-16,"NCHC Tournament","Massachusetts",3,"Providence",1,FALSE,FALSE,-2,0
2024-03-16,"NCHC Tournament","Northeastern",2,"Boston University",4,FALSE,FALSE,2,1
2024-03-16,"NCHC Tournament","New Hampshire",0,"Maine",5,FALSE,FALSE,5,1
2024-03-16,"NCHC Tournament","Connecticut",4,"Boston College",5,FALSE,FALSE,1,1
2024-03-16,"CCHA Tournament","Minnesota State",3,"Michigan Tech",4,FALSE,FALSE,1,1
2024-03-16,"CCHA Tournament","Lake Superior",1,"Bemidji State",4,FALSE,FALSE,3,1
2024-03-16,"NCHC Tournament","Omaha",3,"Colorado College",1,FALSE,FALSE,-2,0
2024-03-16,"NCHC Tournament","Minnesota-Duluth",2,"Denver",5,FALSE,FALSE,3,1
2024-03-16,"NCHC Tournament","Miami",1,"North Dakota",7,FALSE,FALSE,6,1
2024-03-16,"NCHC Tournament","Western Michigan",6,"St. Cloud State",1,FALSE,FALSE,-5,0
2024-03-16,"Big Ten Tournament","Ohio State",1,"Michigan State",2,FALSE,FALSE,1,1
2024-03-16,"Big Ten Tournament","Michigan",2,"Minnesota",1,FALSE,FALSE,-1,0
2024-03-16,"ECAC Tournament","St. Lawrence",3,"Colgate",2,FALSE,FALSE,-1,0
2024-03-16,"ECAC Tournament","Harvard",1,"Cornell",4,FALSE,FALSE,3,1
2024-03-16,"ECAC Tournament","Union",2,"Dartmouth",4,FALSE,FALSE,2,1
2024-03-16,"ECAC Tournament","Rensselaer",2,"Quinnipiac",5,FALSE,FALSE,3,1
2024-03-16,"ECAC Tournament","American Int'l",3,"Holy Cross",0,FALSE,FALSE,-3,0
2024-03-16,"ECAC Tournament","Niagara",2,"RIT",5,FALSE,FALSE,3,1
2024-03-17,"ECAC Tournament","American Int'l",3,"Holy Cross",1,FALSE,FALSE,-2,0
2024-03-17,"NCHC Tournament","Omaha",2,"Colorado College",1,FALSE,FALSE,-1,0
2024-03-17,"NCHC Tournament","Western Michigan",1,"St. Cloud State",5,FALSE,FALSE,4,1
2024-03-22,"NCHC Tournament (at Xcel Energy Center, St. Paul, Minn.)","Omaha",6,"North Dakota",3,FALSE,TRUE,-3,0
2024-03-22,"NCHC Tournament (at Xcel Energy Center, St. Paul, Minn.)","St. Cloud State",4,"Denver",5,TRUE,TRUE,1,1
2024-03-22,"NCHC Tournament (at Xcel Energy Center, St. Paul, Minn.)","Massachusetts",1,"Boston College",8,FALSE,TRUE,7,1
2024-03-22,"NCHC Tournament (at Xcel Energy Center, St. Paul, Minn.)","Maine",1,"Boston University",4,FALSE,TRUE,3,1
2024-03-22,"ECAC Tournament (at 1980 Rink Herb Brooks Arena, Lake Placid, N.Y.)","St. Lawrence",3,"Quinnipiac",0,FALSE,TRUE,-3,0
2024-03-22,"ECAC Tournament (at 1980 Rink Herb Brooks Arena, Lake Placid, N.Y.)","Dartmouth",3,"Cornell",6,FALSE,TRUE,3,1
2024-03-22,"CCHA Tournament","Michigan Tech",2,"Bemidji State",1,FALSE,FALSE,-1,0
2024-03-23,"ECAC Tournament (at 1980 Rink Herb Brooks Arena, Lake Placid, N.Y.)","St. Lawrence",1,"Cornell",3,FALSE,TRUE,2,1
2024-03-23,"ECAC Tournament (at 1980 Rink Herb Brooks Arena, Lake Placid, N.Y.)","American Int'l",2,"RIT",5,FALSE,FALSE,3,1
2024-03-23,"NCHC Tournament (at Xcel Energy Center, St. Paul, Minn.)","Omaha",1,"Denver",4,FALSE,TRUE,3,1
2024-03-23,"NCHC Tournament (at Xcel Energy Center, St. Paul, Minn.)","Boston University",2,"Boston College",6,FALSE,TRUE,4,1
2024-03-23,"Big Ten Tournament","Michigan",4,"Michigan State",5,TRUE,FALSE,1,1
2024-03-28,"Big Ten Tournament","Massachusetts",1,"Denver",2,TRUE,TRUE,1,1
2024-03-28,"Big Ten Tournament","Cornell",3,"Maine",1,FALSE,TRUE,-2,0
2024-03-28,"Big Ten Tournament","RIT",3,"Boston University",6,FALSE,TRUE,3,1
2024-03-28,"Big Ten Tournament","Omaha",2,"Minnesota",3,FALSE,TRUE,1,1
2024-03-29,"Big Ten Tournament","Michigan Tech",1,"Boston College",6,FALSE,TRUE,5,1
2024-03-29,"Big Ten Tournament","Quinnipiac",3,"Wisconsin",2,TRUE,TRUE,-1,0
2024-03-29,"Big Ten Tournament","Western Michigan",4,"Michigan State",5,TRUE,TRUE,1,1
2024-03-29,"Big Ten Tournament","Michigan",4,"North Dakota",3,FALSE,TRUE,-1,0
2024-03-30,"Big Ten Tournament","Cornell",1,"Denver",2,FALSE,TRUE,1,1
2024-03-30,"Big Ten Tournament","Minnesota",3,"Boston University",6,FALSE,TRUE,3,1
2024-03-31,"Big Ten Tournament","Quinnipiac",4,"Boston College",5,TRUE,TRUE,1,1
2024-03-31,"Big Ten Tournament","Michigan",5,"Michigan State",2,FALSE,TRUE,-3,0
2024-04-11,"Big Ten Tournament","Denver",2,"Boston University",1,TRUE,TRUE,-1,0
2024-04-11,"Big Ten Tournament","Michigan",0,"Boston College",4,FALSE,TRUE,4,1
2024-04-13,"Big Ten Tournament","Denver",2,"Boston College",0,FALSE,TRUE,-2,0
